date,outbreak_type,outbreak_severity_0_5,total_patient_arrivals,general_opd_arrivals,fever_infectious_arrivals,maternal_child_arrivals,trauma_emergency_arrivals,expected_admissions,required_general_doctors,required_physicians,required_emergency_doctors,required_pediatricians,required_obgyn_doctors,required_senior_nursing_officers,required_nursing_officers,required_anm_staff,required_lab_technicians,required_pharmacists,required_ambulance_crew,required_general_beds,required_emergency_beds,required_isolation_beds,required_iv_fluid_units,required_ors_units,required_diagnostic_test_kits,required_antipyretic_units,required_ppe_kits,required_oxygen_cylinders,required_ambulances,available_general_beds,available_emergency_beds,available_isolation_beds,stock_iv_fluid_units,stock_ors_units,stock_diagnostic_test_kits,stock_antipyretic_units,stock_ppe_kits,available_oxygen_cylinders,available_ambulances,resource_shortage_count,overflow_patients,emergency_risk_level
2021-12-17,None,0,111,81,13,8,9,6,2,1,1,1,1,2,4,1,1,1,1,4,3,2,10,3,6,28,13,1,1,41,11,6,9,12,5,35,18,12,2,2,0,Watch
2021-12-18,None,0,101,69,13,8,11,7,2,1,1,1,1,2,4,1,1,1,1,4,4,3,10,3,6,27,13,1,1,30,14,7,12,12,7,34,16,7,3,0,0,Normal
2021-12-19,None,0,100,69,18,5,8,5,2,1,1,1,1,2,4,1,1,1,1,3,3,2,10,4,9,34,15,1,1,45,11,11,10,13,11,44,13,5,2,1,0,Watch
2021-12-20,None,0,119,85,21,6,7,6,2,1,1,1,1,2,5,1,1,1,1,4,3,3,11,4,10,40,18,1,1,49,11,12,14,12,12,40,17,13,2,1,0,Watch
2021-12-21,None,0,119,84,14,12,9,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,11,3,7,30,14,1,1,49,13,10,9,12,6,33,16,9,2,2,0,Watch
2021-12-22,None,0,137,101,18,7,11,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,9,38,16,1,1,47,11,7,16,11,8,47,19,7,2,1,0,Watch
2021-12-23,None,0,127,86,22,10,9,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,10,42,18,1,1,38,12,8,13,11,8,43,20,7,1,1,0,Watch
2021-12-24,None,0,117,81,18,10,8,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,12,4,9,36,16,1,1,47,12,10,10,13,10,48,18,8,2,1,0,Watch
2021-12-25,None,0,113,78,16,6,13,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,11,3,8,32,15,1,1,44,11,8,12,11,8,39,18,9,2,0,0,Normal
2021-12-26,None,0,103,73,13,5,12,4,2,1,1,1,1,2,4,1,1,1,1,3,3,2,10,3,6,27,13,1,1,37,12,10,9,10,6,24,11,9,2,3,0,High
2021-12-27,None,0,115,88,14,6,7,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,9,3,7,30,14,1,1,49,11,9,10,11,7,32,17,9,2,0,0,Normal
2021-12-28,None,0,116,83,13,11,9,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,10,3,6,28,14,1,1,51,11,8,9,11,4,30,14,12,2,2,0,Watch
2021-12-29,None,0,137,100,18,6,13,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,12,4,9,37,16,1,1,36,14,7,16,12,7,36,20,7,2,2,0,Watch
2021-12-30,None,0,123,86,18,11,8,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,36,16,1,1,43,10,8,10,12,10,38,13,11,2,2,0,Watch
2021-12-31,None,0,112,80,19,5,8,6,2,1,1,1,1,2,4,1,1,1,1,4,3,3,11,4,9,37,16,1,1,42,10,10,12,12,11,49,16,9,2,0,0,Normal
2022-01-01,None,0,106,76,14,6,10,6,2,1,1,1,1,2,4,1,1,1,1,4,3,2,10,3,7,29,13,1,1,43,9,8,13,11,8,26,18,10,2,1,0,Watch
2022-01-02,None,0,106,73,17,6,10,7,2,1,1,1,1,2,4,1,1,1,1,4,3,3,11,4,8,33,15,1,1,42,11,7,9,11,9,41,14,10,2,2,0,Watch
2022-01-03,None,0,123,92,17,8,6,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,10,4,8,35,16,1,1,42,11,8,12,12,9,40,20,9,2,0,0,Normal
2022-01-04,None,0,129,93,19,10,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,38,17,1,1,37,11,12,13,12,7,43,19,9,2,1,0,Watch
2022-01-05,None,0,134,100,14,6,14,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,3,7,31,14,1,1,41,12,6,9,11,5,39,16,8,2,2,0,Watch
2022-01-06,None,0,113,84,12,10,7,5,2,1,1,1,1,2,5,1,1,1,1,3,3,2,9,3,6,27,13,1,1,36,10,10,10,11,8,33,11,10,1,1,0,Watch
2022-01-07,None,0,111,81,16,8,6,6,2,1,1,1,1,2,4,1,1,1,1,4,3,2,10,3,8,33,14,1,1,39,11,9,12,10,9,36,19,8,2,0,0,Normal
2022-01-08,None,0,116,77,20,5,14,6,2,1,1,1,1,2,5,1,1,1,1,4,4,3,13,4,9,38,17,2,1,42,13,8,16,11,8,45,20,9,2,1,0,Watch
2022-01-09,Respiratory,4,147,88,44,6,9,8,2,2,1,1,1,2,6,1,1,2,1,5,4,7,20,8,38,75,48,11,1,44,12,8,25,18,42,96,62,9,2,1,0,High
2022-01-10,Respiratory,4,176,113,47,8,8,10,3,2,1,1,1,2,7,1,1,2,1,6,4,7,21,9,40,82,52,12,1,39,8,6,21,20,35,82,59,10,2,3,0,High
2022-01-11,Respiratory,4,175,109,45,12,9,13,2,2,1,1,1,2,7,1,1,2,1,8,5,8,22,9,39,79,50,12,1,34,10,9,21,19,50,106,44,6,2,3,0,High
2022-01-12,Respiratory,4,180,118,46,5,11,11,3,2,1,1,1,2,7,1,1,2,1,7,5,8,21,9,40,81,51,12,1,51,11,7,24,15,37,85,54,11,2,3,0,High
2022-01-13,Respiratory,4,166,106,41,12,7,10,2,2,1,1,1,2,6,1,1,2,1,6,4,7,20,8,35,73,45,11,1,40,11,9,18,19,28,88,47,8,2,3,0,High
2022-01-14,Respiratory,4,156,100,45,6,5,9,2,2,1,1,1,2,6,1,1,2,1,5,3,7,19,9,39,78,49,11,1,44,15,7,18,16,39,106,52,7,2,2,0,High
2022-01-15,Respiratory,4,153,95,43,7,8,8,2,2,1,1,1,2,6,1,1,2,1,5,3,6,20,8,37,74,47,11,1,42,13,6,26,17,32,77,55,9,2,2,0,High
2022-01-16,Respiratory,4,152,91,43,7,11,9,2,2,1,1,1,2,6,1,1,2,1,5,4,7,21,8,37,74,47,11,1,48,9,6,19,14,41,72,37,8,2,5,0,Critical
2022-01-17,Respiratory,4,171,113,44,6,8,7,3,2,1,1,1,2,7,1,1,2,1,4,3,6,20,8,38,78,49,11,1,46,11,10,25,16,40,96,42,9,2,2,0,High
2022-01-18,Respiratory,4,178,113,48,10,7,10,3,2,1,1,1,2,7,1,1,2,1,6,4,8,22,9,41,84,53,12,1,47,8,7,19,17,45,101,70,9,2,3,0,High
2022-01-19,Respiratory,4,177,116,43,7,11,10,3,2,1,1,1,2,7,1,1,2,1,6,4,7,21,8,37,77,48,11,1,35,11,8,21,16,35,78,56,7,2,2,0,High
2022-01-20,Respiratory,4,171,106,43,14,8,10,2,2,1,1,1,2,7,1,1,2,1,6,4,7,21,8,37,76,48,11,1,42,11,8,21,18,47,84,45,11,2,1,0,High
2022-01-21,Respiratory,4,170,106,44,9,11,10,2,2,1,1,1,2,7,1,1,2,1,6,4,7,21,8,38,77,49,11,1,40,10,8,18,15,49,70,48,7,2,4,0,High
2022-01-22,Respiratory,4,161,98,45,7,11,11,2,2,1,1,1,2,6,1,1,2,1,7,5,8,21,9,39,78,49,12,1,40,11,3,26,15,31,83,43,9,2,4,0,High
2022-01-23,Respiratory,4,159,94,46,7,12,11,2,2,1,1,1,2,6,1,1,2,1,7,5,8,22,9,40,79,50,12,1,38,11,8,21,16,30,71,52,6,2,4,0,High
2022-01-24,Respiratory,4,170,109,48,6,7,11,2,2,1,1,1,2,7,1,1,2,1,7,4,8,21,9,41,83,53,12,1,47,11,8,21,19,44,90,63,9,2,1,0,High
2022-01-25,Respiratory,4,172,110,47,11,4,9,2,2,1,1,1,2,7,1,1,2,1,5,3,7,21,9,40,82,52,12,1,52,11,8,23,19,32,93,44,13,2,2,0,High
2022-01-26,Respiratory,4,186,115,51,6,14,11,3,2,1,1,1,3,7,1,2,2,1,7,5,8,24,10,44,88,56,13,1,37,15,7,26,21,56,85,71,13,2,2,0,High
2022-01-27,Respiratory,4,166,105,45,11,5,9,2,2,1,1,1,2,6,1,1,2,1,5,3,7,20,9,39,78,49,11,1,29,12,7,25,20,42,93,52,9,2,1,0,High
2022-01-28,Respiratory,4,161,103,43,7,8,9,2,2,1,1,1,2,6,1,1,2,1,5,4,7,20,8,37,75,47,11,1,41,13,6,20,19,33,68,55,7,2,4,0,High
2022-01-29,Respiratory,4,159,97,45,7,10,9,2,2,1,1,1,2,6,1,1,2,1,5,4,7,21,9,39,78,49,12,1,42,9,9,22,18,34,106,68,9,2,2,0,High
2022-01-30,Respiratory,4,159,91,48,7,13,11,2,2,1,1,1,2,6,1,1,2,1,7,5,8,23,9,41,82,52,13,1,52,11,7,26,17,35,101,64,8,2,3,0,High
2022-01-31,None,0,121,90,17,6,8,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,4,8,35,16,1,1,39,10,6,13,11,6,42,13,9,2,2,0,Watch
2022-02-01,None,0,135,99,18,12,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,37,16,1,1,39,9,8,12,12,9,40,16,11,2,0,0,Normal
2022-02-02,None,0,133,97,19,7,10,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,9,39,17,1,1,44,9,15,11,13,7,54,18,9,2,2,0,Watch
2022-02-03,None,0,120,82,17,11,10,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,4,8,34,16,1,1,37,12,7,10,12,9,38,19,9,2,1,0,Watch
2022-02-04,None,0,118,83,22,7,6,4,2,1,1,1,1,2,5,1,1,1,1,3,2,2,12,4,10,42,18,1,1,54,11,3,11,12,8,57,21,13,2,2,0,Watch
2022-02-05,None,0,116,78,19,7,12,7,2,1,1,1,1,2,5,1,1,1,1,4,4,3,12,4,9,37,17,1,1,42,15,7,12,12,8,39,15,12,2,2,0,Watch
2022-02-06,None,0,117,78,16,8,15,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,3,8,32,15,1,1,32,11,8,11,12,8,43,21,7,2,1,0,Watch
2022-02-07,None,0,124,97,14,7,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,9,3,7,31,14,1,1,44,9,7,10,10,9,34,18,8,1,0,0,Normal
2022-02-08,None,0,126,92,17,10,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,35,16,1,1,46,10,8,12,12,9,47,16,9,2,0,0,Normal
2022-02-09,None,0,136,102,15,9,10,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,3,7,33,15,1,1,49,11,6,11,11,8,35,12,9,2,1,0,Watch
2022-02-10,None,0,129,92,17,12,8,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,8,35,16,1,1,46,10,6,15,11,6,33,23,4,2,2,0,Watch
2022-02-11,None,0,116,85,16,8,7,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,10,3,8,33,15,1,1,37,7,9,9,12,6,38,14,10,2,3,0,High
2022-02-12,None,0,119,80,19,8,12,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,9,37,17,1,1,51,11,6,11,12,9,38,22,7,2,1,0,Watch
2022-02-13,None,0,119,77,23,8,11,7,2,1,1,1,1,2,5,1,1,1,1,4,4,3,14,5,11,43,19,2,1,41,15,9,13,14,13,58,27,10,2,1,0,Watch
2022-02-14,None,0,127,98,12,8,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,9,3,6,28,13,1,1,44,9,7,8,11,4,28,13,8,2,2,0,Watch
2022-02-15,None,0,128,91,17,12,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,8,35,16,1,1,44,14,9,14,11,7,43,20,11,2,1,0,Watch
2022-02-16,None,0,141,104,14,8,15,10,2,1,1,1,1,2,6,1,1,2,1,6,5,3,12,3,7,32,15,1,1,37,9,8,15,12,6,42,14,6,2,2,0,Watch
2022-02-17,None,0,134,91,20,16,7,8,2,1,1,1,1,2,5,2,1,2,1,5,3,3,14,4,9,40,17,1,1,47,13,10,12,13,11,46,16,10,2,2,0,Watch
2022-02-18,None,0,119,90,16,6,7,9,2,1,1,1,1,2,5,1,1,1,1,5,4,3,10,3,8,33,15,1,1,37,11,6,9,10,6,30,20,9,3,3,0,High
2022-02-19,None,0,115,78,16,8,13,7,2,1,1,1,1,2,5,1,1,1,1,4,4,3,12,3,8,32,15,1,1,40,11,7,11,11,8,38,12,11,2,2,0,Watch
2022-02-20,None,0,118,77,21,10,10,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,10,40,18,1,1,47,12,5,11,13,10,38,17,8,2,3,0,High
2022-02-21,None,0,130,97,18,8,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,37,16,1,1,40,11,8,12,13,7,37,18,10,2,1,0,Watch
2022-02-22,None,0,131,93,20,14,4,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,40,17,1,1,47,11,8,11,12,10,46,14,14,2,2,0,Watch
2022-02-23,None,0,144,101,20,7,16,8,2,1,1,1,1,2,6,1,1,2,1,5,4,3,14,4,9,41,18,2,1,38,11,8,15,13,7,52,22,10,2,1,0,Watch
2022-02-24,None,0,128,88,16,14,10,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,3,8,33,15,1,1,41,11,6,13,11,7,40,20,9,2,1,0,Watch
2022-02-25,None,0,123,88,18,8,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,4,9,36,16,1,1,37,11,9,11,12,8,37,18,9,2,1,0,Watch
2022-02-26,None,0,118,80,22,5,11,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,10,41,18,1,1,41,8,8,11,11,11,50,25,9,2,1,0,Watch
2022-02-27,None,0,119,78,21,8,12,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,10,40,18,2,1,39,11,9,17,13,10,46,14,9,2,1,0,Watch
2022-02-28,None,0,130,96,17,7,10,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,36,16,1,1,43,9,6,13,13,7,40,19,11,3,1,0,Watch
2022-03-01,None,0,133,94,18,13,8,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,37,16,1,1,40,12,8,13,12,8,38,17,8,2,1,0,Watch
2022-03-02,None,0,133,103,13,7,10,6,2,1,1,1,1,2,5,1,1,2,1,4,3,2,10,3,6,30,14,1,1,34,11,10,8,10,4,36,19,9,2,2,0,Watch
2022-03-03,None,0,140,95,15,12,18,10,2,1,1,1,1,2,5,1,1,2,1,6,5,3,14,3,7,32,15,2,1,33,11,7,15,10,6,44,18,9,2,1,0,Watch
2022-03-04,None,0,132,94,16,7,15,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,3,8,34,15,1,1,43,11,7,14,11,6,35,21,9,2,1,0,Watch
2022-03-05,None,0,119,82,20,8,9,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,12,4,9,39,17,1,1,42,11,8,15,13,8,46,16,9,2,2,0,Watch
2022-03-06,None,0,112,77,16,8,11,6,2,1,1,1,1,2,4,1,1,1,1,4,3,2,11,3,8,32,14,1,1,50,12,9,14,11,6,29,15,7,2,2,0,Watch
2022-03-07,None,0,133,97,20,8,8,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,40,17,1,1,34,11,7,15,13,9,54,20,12,2,0,0,Normal
2022-03-08,None,0,150,100,21,12,17,11,2,1,1,1,1,2,6,1,1,2,1,7,5,4,16,4,10,42,19,2,1,47,11,8,13,12,13,54,24,11,2,1,0,Watch
2022-03-09,None,0,158,108,18,10,22,10,2,1,2,1,1,2,6,1,1,2,1,6,6,3,16,4,9,38,17,2,1,44,11,8,16,11,8,44,16,9,2,2,0,Watch
2022-03-10,None,0,150,103,17,16,14,9,2,1,1,1,1,2,6,2,1,2,1,5,4,3,15,4,8,36,17,1,1,46,11,8,15,11,8,37,23,9,2,0,0,Normal
2022-03-11,None,0,137,97,21,13,6,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,13,4,10,42,18,1,1,38,11,7,12,12,8,48,25,11,2,2,0,Watch
2022-03-12,None,0,119,82,17,9,11,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,4,8,34,16,1,1,43,8,10,10,11,7,34,22,9,2,2,0,Watch
2022-03-13,None,0,108,73,19,8,8,6,2,1,1,1,1,2,4,1,1,1,1,4,3,3,12,4,9,36,16,1,1,42,10,7,11,11,7,46,18,10,2,2,0,Watch
2022-03-14,None,0,139,102,20,11,6,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,41,17,1,1,40,10,9,12,12,6,48,19,11,2,1,0,Watch
2022-03-15,None,0,134,94,17,14,9,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,8,35,16,1,1,42,14,5,15,11,7,44,15,9,2,2,0,Watch
2022-03-16,None,0,142,103,15,13,11,9,2,1,1,1,1,2,6,1,1,2,1,5,4,3,12,3,7,33,16,1,1,42,12,9,10,12,8,37,21,7,2,1,0,Watch
2022-03-17,None,0,123,86,17,14,6,9,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,8,35,16,1,1,43,12,8,12,13,7,47,16,9,1,1,0,Watch
2022-03-18,None,0,123,92,15,8,8,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,3,7,32,15,1,1,42,11,8,13,10,7,35,18,13,2,0,0,Normal
2022-03-19,None,0,124,86,16,11,11,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,3,8,33,15,1,1,44,11,8,13,10,8,36,19,9,2,0,0,Normal
2022-03-20,None,0,110,75,18,7,10,7,2,1,1,1,1,2,4,1,1,1,1,4,3,3,12,4,9,35,15,1,1,46,11,7,12,11,10,34,16,10,2,1,0,Watch
2022-03-21,None,0,129,96,15,9,9,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,3,7,33,15,1,1,49,9,8,10,11,8,44,14,9,2,2,0,Watch
2022-03-22,None,0,133,97,18,13,5,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,37,16,1,1,49,15,8,15,11,12,51,13,7,2,1,0,Watch
2022-03-23,None,0,139,105,15,6,13,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,11,3,7,33,15,1,1,35,11,10,12,12,8,45,16,10,2,0,0,Normal
2022-03-24,None,0,123,93,15,12,3,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,10,3,7,32,15,1,1,41,11,9,11,10,6,39,15,8,2,1,0,Watch
2022-03-25,None,0,118,88,13,10,7,5,2,1,1,1,1,2,5,1,1,1,1,3,3,2,10,3,6,29,14,1,1,43,11,9,8,10,5,33,15,7,2,2,0,Watch
2022-03-26,None,0,129,87,17,15,10,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,8,35,16,1,1,36,11,8,14,12,10,39,18,9,3,0,0,Normal
2022-03-27,None,0,116,83,15,8,10,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,11,3,7,31,15,1,1,40,8,9,13,11,9,41,13,11,2,1,0,Watch
2022-03-28,None,0,134,101,17,8,8,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,36,16,1,1,44,12,9,9,12,9,44,13,9,2,2,0,Watch
2022-03-29,None,0,141,101,17,15,8,8,2,1,1,1,1,2,6,1,1,2,1,5,3,3,13,4,8,36,17,1,1,43,10,6,16,13,8,43,18,9,2,0,0,Normal
2022-03-30,None,0,159,108,18,11,22,11,2,1,2,1,1,2,6,1,1,2,1,7,6,4,16,4,9,38,17,2,1,34,8,8,16,11,10,51,23,9,2,0,0,Normal
2022-03-31,None,0,132,93,18,15,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,37,16,1,1,43,11,7,11,12,8,46,22,6,2,2,0,Watch
2022-04-01,None,0,121,89,17,9,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,4,8,35,16,1,1,38,8,9,9,12,10,31,20,9,2,2,0,Watch
2022-04-02,None,0,121,83,18,10,10,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,9,36,16,1,1,47,11,8,13,11,6,43,15,8,2,2,0,Watch
2022-04-03,None,0,118,77,18,8,15,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,9,35,16,2,1,46,11,8,11,12,7,44,19,7,2,2,0,Watch
2022-04-04,None,0,127,96,15,10,6,5,2,1,1,1,1,2,5,1,1,2,1,3,2,2,10,3,7,33,15,1,1,51,10,9,8,10,6,33,13,8,2,3,0,High
2022-04-05,None,0,128,93,13,14,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,3,6,29,14,1,1,41,16,7,9,12,4,38,17,9,1,2,0,Watch
2022-04-06,None,0,141,104,16,9,12,9,2,1,1,1,1,2,6,1,1,2,1,5,4,3,12,3,8,35,16,1,1,42,11,9,11,11,6,38,19,9,2,2,0,Watch
2022-04-07,None,0,136,95,21,14,6,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,13,4,10,41,18,1,1,46,11,5,14,11,8,55,14,11,2,2,0,Watch
2022-04-08,None,0,123,90,20,6,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,39,17,1,1,44,10,9,11,11,11,48,19,9,2,0,0,Normal
2022-04-09,None,0,126,83,20,9,14,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,4,9,39,17,2,1,33,11,8,16,13,10,46,15,6,2,1,0,Watch
2022-04-10,None,0,114,77,18,9,10,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,4,9,35,16,1,1,37,11,10,14,11,10,37,15,9,2,1,0,Watch
2022-04-11,None,0,134,103,16,6,9,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,3,8,35,15,1,1,44,13,8,10,11,8,33,15,9,2,1,0,Watch
2022-04-12,None,0,138,95,20,15,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,14,4,9,40,17,1,1,42,12,9,12,12,8,44,22,7,2,2,0,Watch
2022-04-13,None,0,145,106,20,7,12,8,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,9,41,18,1,1,35,11,8,11,11,10,45,18,7,2,1,0,Watch
2022-04-14,None,0,128,91,17,15,5,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,8,35,16,1,1,51,11,8,13,12,9,32,19,9,2,1,0,Watch
2022-04-15,None,0,125,94,15,10,6,6,2,1,1,1,1,2,5,1,1,2,1,4,3,2,10,3,7,32,15,1,1,40,11,11,11,11,5,38,19,9,2,1,0,Watch
2022-04-16,None,0,116,80,16,9,11,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,12,3,8,32,15,1,1,49,12,6,14,11,10,35,13,7,2,1,0,Watch
2022-04-17,None,0,113,75,16,11,11,7,2,1,1,1,1,2,5,1,1,1,1,4,4,3,12,3,8,32,15,1,1,50,10,8,12,11,10,42,13,9,2,1,0,Watch
2022-04-18,None,0,132,98,20,10,4,6,2,1,1,1,1,2,5,1,1,2,1,4,2,3,11,4,9,40,17,1,1,39,14,7,10,13,11,45,19,7,2,1,0,Watch
2022-04-19,None,0,139,101,18,14,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,38,16,1,1,37,9,10,13,12,11,52,15,9,2,1,0,Watch
2022-04-20,None,0,137,101,13,8,15,10,2,1,1,1,1,2,5,1,1,2,1,6,5,3,12,3,6,30,14,1,1,47,11,9,16,11,6,27,14,7,2,1,0,Watch
2022-04-21,None,0,133,94,17,14,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,8,35,16,1,1,50,9,8,11,11,6,36,20,9,2,2,0,Watch
2022-04-22,None,0,127,90,19,9,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,9,38,17,1,1,47,10,6,10,11,8,36,20,11,2,3,0,High
2022-04-23,None,0,114,77,17,6,14,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,4,8,34,16,1,1,35,10,8,15,13,7,39,17,7,2,1,0,Watch
2022-04-24,None,0,119,78,18,10,13,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,9,35,16,1,1,40,9,11,11,11,11,42,20,9,2,1,0,Watch
2022-04-25,None,0,130,96,15,9,10,6,2,1,1,1,1,2,5,1,1,2,1,4,3,2,11,3,7,33,15,1,1,50,10,8,12,11,7,46,13,10,2,1,0,Watch
2022-04-26,None,0,136,99,17,13,7,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,8,36,16,1,1,54,8,9,11,11,6,33,16,9,2,3,0,High
2022-04-27,None,0,146,106,17,10,13,11,2,1,1,1,1,2,6,1,1,2,1,7,5,4,13,4,8,37,17,1,1,42,10,7,11,13,7,35,24,9,2,3,0,High
2022-04-28,None,0,140,97,20,17,6,8,2,1,1,1,1,2,5,2,1,2,1,5,3,3,14,4,9,40,17,1,1,50,12,7,15,13,11,48,17,10,2,0,0,Normal
2022-04-29,None,0,125,91,16,8,10,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,3,8,34,15,1,1,51,13,8,11,12,7,41,15,10,3,1,0,Watch
2022-04-30,None,0,118,81,18,8,11,7,2,1,1,1,1,2,5,1,1,1,1,4,4,3,12,4,9,36,16,1,1,37,11,8,15,11,10,39,20,10,2,0,0,Normal
2022-05-01,None,0,121,80,18,9,14,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,35,16,2,1,43,8,8,15,13,7,41,22,9,2,1,0,Watch
2022-05-02,None,0,123,93,16,9,5,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,3,8,34,15,1,1,42,9,8,11,11,8,31,17,9,3,1,0,Watch
2022-05-03,None,0,128,95,14,14,5,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,10,3,7,31,14,1,1,39,10,8,9,11,9,40,13,9,2,2,0,Watch
2022-05-04,None,0,142,104,17,8,13,7,2,1,1,1,1,2,6,1,1,2,1,4,4,3,12,4,8,36,17,1,1,45,14,8,15,12,9,35,20,9,2,1,0,Watch
2022-05-05,None,0,126,90,15,13,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,3,7,32,15,1,1,53,9,8,12,12,7,34,19,9,2,0,0,Normal
2022-05-06,None,0,117,86,15,10,6,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,10,3,7,32,15,1,1,37,11,5,8,12,7,33,18,7,2,1,0,Watch
2022-05-07,None,0,119,85,15,8,11,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,11,3,7,31,15,1,1,41,9,9,14,11,5,39,16,10,2,1,0,Watch
2022-05-08,None,0,119,80,16,10,13,9,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,3,8,32,15,1,1,42,11,10,13,12,9,41,17,10,2,0,0,Normal
2022-05-09,None,0,133,102,17,8,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,4,8,36,16,1,1,36,13,8,13,13,6,48,20,10,2,1,0,Watch
2022-05-10,None,0,135,96,16,15,8,9,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,3,8,34,15,1,1,40,10,8,13,10,7,39,20,9,2,1,0,Watch
