date,day_of_week,day_of_week_num,week_of_year,month,season,is_weekend,public_holiday,festival_flag,weekly_market_day,vaccination_camp_flag,maternal_clinic_day,local_event_intensity,rainfall_mm,temperature_max_c,temperature_min_c,humidity_pct,outbreak_type,outbreak_severity_0_5,surveillance_alert,affected_villages,general_opd_arrivals,fever_infectious_arrivals,maternal_child_arrivals,trauma_emergency_arrivals,expected_admissions,total_patient_arrivals,patients_lag_1,patients_lag_2,patients_lag_7,rolling_mean_7,rolling_std_7,patients_lag_14,rolling_mean_14,required_general_doctors,required_physicians,required_emergency_doctors,required_pediatricians,required_obgyn_doctors,required_senior_nursing_officers,required_nursing_officers,required_anm_staff,required_lab_technicians,required_pharmacists,required_ambulance_crew,required_general_beds,required_emergency_beds,required_isolation_beds,required_iv_fluid_units,required_ors_units,required_diagnostic_test_kits,required_antipyretic_units,required_ppe_kits,required_oxygen_cylinders,required_ambulances,available_general_beds,available_emergency_beds,available_isolation_beds,stock_iv_fluid_units,stock_ors_units,stock_diagnostic_test_kits,stock_antipyretic_units,stock_ppe_kits,available_oxygen_cylinders,available_ambulances,resource_shortage_count,overflow_patients,emergency_risk_level
2021-04-28,Wednesday,3,17,4,Summer,0,0,0,1,0,0,1,0.0,30.5,22.5,52.1,,0,0,0,102,19,7,13,11,141,127.0,135.0,139.0,125.86,9.45,143.0,125.93,2,1,1,1,1,2,6,1,1,2,1,7,5,4,13,4,9,39,18,1,1,42,10,7,15,11,10,49,23,9,2,0,0,Normal
2021-04-29,Thursday,4,17,4,Summer,0,0,0,0,0,1,0,0.0,31.5,23.7,50.7,,0,0,0,93,24,14,5,8,136,141.0,127.0,127.0,126.14,9.86,128.0,125.79,2,1,1,1,1,2,5,1,1,2,1,5,3,3,14,5,11,46,19,1,1,37,11,8,16,12,12,44,24,9,2,1,0,Watch
2021-04-30,Friday,5,17,4,Summer,0,0,0,0,0,0,0,0.0,29.6,20.2,44.9,,0,0,0,93,17,8,5,5,123,136.0,141.0,126.0,127.43,10.46,121.0,126.36,2,1,1,1,1,2,5,1,1,2,1,3,2,2,10,4,8,35,16,1,1,40,10,8,12,11,8,33,21,10,2,1,0,Watch
2021-05-01,Saturday,6,17,5,Summer,1,1,0,0,0,0,1,0.0,29.8,21.6,47.2,,0,0,0,83,22,7,12,9,124,123.0,136.0,119.0,127.0,10.57,114.0,126.5,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,4,10,42,18,2,1,44,13,6,15,11,13,46,21,8,2,0,0,Normal
2021-05-02,Sunday,7,17,5,Summer,1,0,0,0,0,0,0,0.0,29.5,20.8,49.6,,0,0,0,81,22,9,10,7,122,124.0,123.0,108.0,127.71,10.17,113.0,127.21,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,10,42,18,1,1,47,11,8,15,11,13,47,24,6,2,0,0,Normal
2021-05-03,Monday,1,18,5,Summer,0,0,0,0,1,0,0,0.5,33.7,27.4,43.2,,0,0,0,107,16,11,9,8,143,122.0,124.0,135.0,129.71,6.96,130.0,127.86,2,1,1,1,1,2,6,1,1,2,1,5,4,3,12,3,8,35,16,1,1,46,9,8,12,11,7,37,20,10,2,1,0,Watch
2021-05-04,Tuesday,2,18,5,Summer,0,0,0,0,0,1,0,0.0,34.6,26.4,37.9,,0,0,0,96,12,15,7,7,130,143.0,122.0,127.0,130.86,8.27,133.0,128.79,2,1,1,1,1,2,5,1,1,2,1,4,3,2,11,3,6,28,13,1,1,48,9,9,9,11,6,28,14,9,2,1,0,Watch
2021-05-05,Wednesday,3,18,5,Summer,0,0,0,1,0,0,1,0.0,30.8,22.0,52.1,,0,0,0,102,20,9,13,8,144,130.0,143.0,141.0,131.29,8.14,139.0,128.57,2,1,1,1,1,2,6,1,1,2,1,5,4,3,14,4,9,41,18,2,1,42,9,11,16,13,11,54,15,9,2,1,0,Watch
2021-05-06,Thursday,4,18,5,Summer,0,0,0,0,0,1,0,0.0,35.8,28.5,46.6,,0,0,0,94,15,15,10,8,134,144.0,130.0,136.0,131.71,8.7,127.0,128.93,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,3,7,32,15,1,1,34,12,10,13,12,6,43,19,8,2,1,0,Watch
2021-05-07,Friday,5,18,5,Summer,0,0,0,0,0,0,0,0.0,32.4,25.0,52.5,,0,0,0,95,17,9,6,7,127,134.0,144.0,123.0,131.43,8.58,126.0,129.43,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,4,8,35,16,1,1,39,12,10,8,11,7,44,22,10,2,2,0,Watch
2021-05-08,Saturday,6,18,5,Summer,1,0,0,0,1,0,0,0.0,29.4,20.6,46.9,,0,0,0,85,14,12,14,10,125,127.0,134.0,124.0,132.0,8.12,119.0,129.5,2,1,1,1,1,2,5,1,1,2,1,6,5,3,13,3,7,30,14,1,1,45,7,7,16,12,6,32,17,7,2,1,0,Watch
2021-05-09,Sunday,7,18,5,Summer,1,0,0,0,0,0,0,0.0,29.9,22.6,42.5,,0,0,0,76,21,8,13,7,118,125.0,127.0,122.0,132.14,7.99,108.0,129.93,2,1,1,1,1,2,5,1,1,1,1,4,4,3,14,4,10,40,18,2,1,40,14,6,15,12,8,51,17,12,2,2,0,Watch
2021-05-10,Monday,1,19,5,Summer,0,0,0,0,0,0,0,0.0,30.8,21.9,47.5,,0,0,0,96,19,8,7,6,130,118.0,125.0,143.0,131.57,8.8,135.0,130.64,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,39,17,1,1,46,11,5,10,13,8,46,22,10,2,2,0,Watch
2021-05-11,Tuesday,2,19,5,Summer,0,0,0,0,0,1,0,0.0,31.5,21.4,45.5,,0,0,0,92,20,14,10,9,136,130.0,118.0,130.0,129.71,7.46,127.0,130.29,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,4,9,40,17,1,1,41,9,8,14,11,9,45,19,7,2,0,0,Normal
2021-05-12,Wednesday,3,19,5,Summer,0,0,0,1,0,0,1,0.3,32.6,23.8,45.8,,0,0,0,106,14,10,12,8,142,136.0,130.0,144.0,130.57,7.78,141.0,130.93,2,1,1,1,1,2,6,1,1,2,1,5,4,3,11,3,7,32,15,1,1,37,11,8,13,11,6,40,13,12,3,2,0,Watch
2021-05-13,Thursday,4,19,5,Summer,0,0,0,0,0,1,0,0.0,33.1,25.3,46.4,,0,0,0,94,19,15,8,9,136,142.0,136.0,134.0,130.29,7.3,136.0,131.0,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,38,17,1,1,45,11,7,11,11,11,40,15,13,2,2,0,Watch
2021-05-14,Friday,5,19,5,Summer,0,0,0,0,0,0,0,0.0,34.9,27.0,50.6,,0,0,0,88,21,9,7,7,125,136.0,142.0,127.0,130.57,7.48,123.0,131.0,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,10,41,18,1,1,44,11,7,10,11,8,45,15,9,2,3,0,High
2021-05-15,Saturday,6,19,5,Summer,1,0,0,0,0,0,0,0.7,33.4,25.5,49.1,,0,0,0,83,17,9,11,7,120,125.0,136.0,125.0,130.29,7.65,124.0,131.14,2,1,1,1,1,2,5,1,1,1,1,4,4,3,12,4,8,34,16,1,1,41,11,8,13,13,9,36,18,6,3,0,0,Normal
2021-05-16,Sunday,7,19,5,Summer,1,0,0,0,0,0,0,0.0,34.1,25.9,47.6,,0,0,0,76,15,7,10,7,108,120.0,125.0,118.0,129.57,8.31,122.0,130.86,2,1,1,1,1,2,4,1,1,1,1,4,3,3,10,3,7,31,14,1,1,46,7,8,11,12,5,33,12,8,2,2,0,Watch
2021-05-17,Monday,1,20,5,Summer,0,0,0,0,0,0,0,0.0,29.4,22.1,45.8,,0,0,0,102,18,8,7,7,135,108.0,120.0,130.0,128.14,10.7,143.0,129.86,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,38,16,1,1,42,11,8,9,13,10,34,22,10,2,2,0,Watch
2021-05-18,Tuesday,2,20,5,Summer,0,0,0,0,0,1,0,0.0,31.7,24.7,42.2,Diarrheal,2,0,4,103,21,14,8,9,146,135.0,108.0,136.0,128.86,10.96,130.0,129.29,2,1,1,1,1,2,6,1,1,2,1,5,4,4,14,15,18,42,23,1,1,44,11,10,14,21,24,44,24,9,3,0,0,Watch
2021-05-19,Wednesday,3,20,5,Summer,0,0,0,1,0,0,1,0.2,36.9,27.4,45.6,Diarrheal,2,0,2,114,25,9,12,10,160,146.0,135.0,142.0,130.29,12.36,144.0,130.43,3,1,1,1,1,2,6,1,1,2,1,6,4,5,15,18,22,49,26,2,1,33,11,8,14,33,24,64,21,12,2,2,0,Watch
2021-05-20,Thursday,4,20,5,Summer,0,0,0,0,0,1,0,0.0,32.0,24.9,38.7,Diarrheal,2,0,4,96,23,14,7,9,140,160.0,146.0,136.0,132.86,15.9,134.0,131.57,2,1,1,1,1,2,5,1,1,2,1,5,4,4,14,17,20,45,24,1,1,34,11,8,14,28,15,45,26,9,2,1,0,Watch
2021-05-21,Friday,5,20,5,Summer,0,0,0,0,0,0,0,0.0,34.5,25.2,48.8,Diarrheal,2,0,3,98,30,6,7,7,141,140.0,160.0,125.0,133.43,16.07,127.0,132.0,2,1,1,1,1,2,6,1,1,2,1,4,3,4,15,21,26,55,29,2,1,44,12,8,14,29,20,65,26,9,2,3,0,High
2021-05-22,Saturday,6,20,5,Summer,1,0,0,0,0,0,0,0.0,35.2,25.3,42.9,Diarrheal,2,0,3,83,27,9,13,9,132,141.0,140.0,120.0,135.71,15.84,125.0,133.0,2,1,1,1,1,2,5,1,1,2,1,5,4,5,16,19,23,49,26,2,1,38,10,8,19,32,30,52,21,7,2,1,0,Watch
2021-05-23,Sunday,7,20,5,Summer,1,0,0,0,0,0,0,0.2,33.2,25.3,41.6,Diarrheal,2,0,3,81,25,8,10,8,124,132.0,141.0,108.0,137.43,14.66,118.0,133.5,2,1,1,1,1,2,5,1,1,2,1,5,4,4,14,18,22,46,25,2,1,48,10,11,14,29,19,63,28,9,2,1,0,Watch
2021-05-24,Monday,1,21,5,Summer,0,0,0,0,0,0,0,0.0,34.4,26.7,44.4,Diarrheal,2,0,2,106,25,10,8,9,149,124.0,132.0,135.0,139.71,10.57,130.0,133.93,2,1,1,1,1,2,6,1,1,2,1,5,4,4,14,18,22,49,26,1,1,32,9,8,15,25,22,64,32,9,2,0,0,Watch
2021-05-25,Tuesday,2,21,5,Summer,0,0,0,0,0,1,0,0.0,31.7,24.1,51.7,Diarrheal,2,0,3,99,26,13,8,7,146,149.0,124.0,146.0,141.71,10.81,136.0,135.29,2,1,1,1,1,2,6,1,1,2,1,4,3,4,15,19,23,49,27,1,1,46,7,8,19,23,17,64,21,7,2,2,0,Watch
2021-05-26,Wednesday,3,21,5,Summer,0,0,0,1,0,0,1,0.0,30.7,22.1,48.1,Diarrheal,2,0,3,110,26,9,13,9,158,146.0,149.0,160.0,141.71,10.81,142.0,136.0,2,1,1,1,1,2,6,1,1,2,1,5,4,5,16,19,23,50,27,2,1,42,11,10,15,27,21,67,35,9,2,2,0,Watch
2021-05-27,Thursday,4,21,5,Summer,0,0,0,0,0,1,0,0.0,33.5,25.1,50.0,Diarrheal,2,0,2,97,27,13,5,9,142,158.0,146.0,140.0,141.43,10.34,136.0,137.14,2,1,1,1,1,2,6,1,1,2,1,5,3,5,15,19,23,51,27,1,1,38,11,7,15,31,17,64,26,7,1,2,0,Watch
2021-05-28,Friday,5,21,5,Summer,0,0,0,0,0,0,0,0.0,35.0,27.4,46.9,Diarrheal,2,0,2,96,26,9,6,6,137,142.0,158.0,141.0,141.71,10.32,125.0,137.57,2,1,1,1,1,2,5,1,1,2,1,4,3,4,14,19,23,49,26,1,1,36,12,9,14,30,30,65,32,11,2,0,0,Watch
2021-05-29,Saturday,6,21,5,Summer,1,0,0,0,0,0,0,0.0,31.7,23.8,49.0,Diarrheal,2,0,3,87,30,8,11,8,136,137.0,142.0,132.0,141.14,10.45,120.0,138.43,2,1,1,1,1,2,5,1,1,2,1,5,4,5,16,21,26,54,28,2,1,44,11,9,21,32,21,68,26,10,2,2,0,Watch
2021-05-30,Sunday,7,21,5,Summer,1,0,0,0,0,0,0,0.0,36.0,27.5,45.2,Diarrheal,2,0,4,82,25,9,10,8,126,136.0,137.0,124.0,141.71,10.04,108.0,139.57,2,1,1,1,1,2,5,1,1,2,1,5,4,4,14,18,22,46,25,2,1,46,10,9,14,25,23,51,21,7,2,1,0,Watch
2021-05-31,Monday,1,22,5,Summer,0,0,0,0,0,0,0,0.5,31.4,23.3,47.9,Diarrheal,2,0,3,106,28,8,6,7,148,126.0,136.0,149.0,142.0,9.55,135.0,140.86,2,1,1,1,1,2,6,1,1,2,1,4,3,4,14,20,24,53,28,1,1,34,14,11,13,24,26,56,34,11,2,1,0,Watch
2021-06-01,Tuesday,2,22,6,Monsoon,0,0,0,0,0,1,0,3.8,32.7,24.6,68.3,Diarrheal,2,0,3,104,34,12,5,9,155,148.0,126.0,146.0,141.86,9.45,146.0,141.79,2,1,1,1,1,2,6,1,1,2,1,5,3,5,17,24,29,62,32,2,1,42,8,8,18,36,26,79,25,11,2,2,0,Watch
2021-06-02,Wednesday,3,22,6,Monsoon,0,0,0,1,0,0,1,9.1,36.0,28.5,64.1,Diarrheal,2,0,3,117,29,8,11,9,165,155.0,148.0,158.0,143.14,10.48,160.0,142.43,3,1,1,1,1,2,6,1,1,2,1,5,4,5,16,21,25,56,29,2,1,46,11,8,13,33,24,62,41,10,2,2,0,Watch
2021-06-03,Thursday,4,22,6,Monsoon,0,0,0,0,0,1,0,10.5,33.0,24.1,73.6,Diarrheal,2,0,4,94,34,15,6,9,149,165.0,155.0,142.0,144.14,12.06,140.0,142.79,2,1,1,1,1,2,6,1,1,2,1,5,3,5,18,24,29,61,32,2,1,36,11,9,21,41,28,76,38,7,2,1,0,Watch
2021-06-04,Friday,5,22,6,Monsoon,0,0,0,0,0,0,0,0.4,33.1,24.4,69.1,,0,0,0,83,27,7,9,9,126,149.0,165.0,137.0,145.14,12.14,141.0,143.43,2,1,1,1,1,2,5,1,1,2,1,5,4,4,14,5,13,49,21,2,1,42,11,8,13,14,12,54,26,9,2,2,0,Watch
2021-06-05,Saturday,6,22,6,Monsoon,1,0,0,0,0,0,0,2.0,33.4,24.8,69.0,,0,0,0,78,24,8,12,7,122,126.0,149.0,136.0,143.57,13.7,132.0,142.36,2,1,1,1,1,2,5,1,1,2,1,4,4,3,14,5,11,44,19,2,1,47,9,8,18,14,12,47,21,8,2,0,0,Normal
2021-06-06,Sunday,7,22,6,Monsoon,1,0,0,0,1,0,0,40.2,36.8,30.4,81.7,,0,0,0,74,36,12,13,10,135,122.0,126.0,126.0,141.57,15.56,124.0,141.64,2,2,1,1,1,2,5,1,1,2,1,6,5,4,20,7,17,62,25,2,1,41,13,8,19,17,14,77,32,7,2,2,0,Watch
2021-06-07,Monday,1,23,6,Monsoon,0,0,0,0,0,0,0,4.0,34.2,27.1,69.3,,0,0,0,91,25,10,9,8,135,135.0,122.0,148.0,142.86,14.55,149.0,142.43,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,5,12,47,20,1,1,47,13,12,17,13,13,46,23,9,2,1,0,Watch
2021-06-08,Tuesday,2,23,6,Monsoon,0,0,0,0,0,1,0,10.8,31.5,22.9,68.7,,0,0,0,93,26,12,8,9,139,135.0,135.0,155.0,141.0,14.61,146.0,141.43,2,1,1,1,1,2,5,1,1,2,1,5,4,4,15,5,12,49,20,1,1,42,12,10,18,15,9,48,25,7,2,2,0,Watch
2021-06-09,Wednesday,3,23,6,Monsoon,0,0,0,1,0,0,1,7.6,36.9,27.7,64.6,,0,0,0,99,29,9,13,9,150,139.0,135.0,165.0,138.71,13.45,158.0,140.93,2,1,1,1,1,2,6,1,1,2,1,5,4,4,17,6,14,54,23,2,1,37,11,6,14,16,17,62,33,6,2,1,0,Watch
2021-06-10,Thursday,4,23,6,Monsoon,0,0,0,0,0,1,0,9.9,35.0,27.0,71.9,,0,0,0,91,27,13,6,7,137,150.0,139.0,149.0,136.57,9.78,142.0,140.36,2,1,1,1,1,2,5,1,1,2,1,4,3,3,15,5,13,50,21,1,1,42,10,9,14,12,11,66,22,9,2,2,0,Watch
2021-06-11,Friday,5,23,6,Monsoon,0,0,0,0,0,0,0,26.9,36.9,27.0,75.7,,0,0,0,85,29,9,7,9,130,137.0,150.0,126.0,134.86,8.41,137.0,140.0,2,1,1,1,1,2,5,1,1,2,1,5,4,4,15,6,14,52,22,2,1,33,10,8,15,13,10,71,26,9,2,1,0,Watch
2021-06-12,Saturday,6,23,6,Monsoon,1,0,0,0,0,0,0,53.6,31.6,22.9,89.5,,0,0,0,78,36,6,9,9,129,130.0,137.0,122.0,135.43,7.91,136.0,139.5,2,2,1,1,1,2,5,1,1,2,1,5,4,4,17,7,17,62,25,2,1,41,8,8,15,15,21,69,23,11,2,2,0,Watch
2021-06-13,Sunday,7,23,6,Monsoon,1,0,0,0,0,0,0,4.9,35.9,28.0,68.5,,0,0,0,70,24,7,10,8,111,129.0,130.0,135.0,136.43,6.46,126.0,139.0,2,1,1,1,1,2,4,1,1,1,1,5,4,3,14,5,11,43,18,1,1,42,12,7,13,13,13,57,23,13,2,1,0,Watch
2021-06-14,Monday,1,24,6,Monsoon,0,0,0,0,0,0,0,8.1,33.3,24.9,71.2,,0,0,0,94,27,6,9,7,136,111.0,129.0,135.0,133.0,11.05,148.0,137.93,2,1,1,1,1,2,5,1,1,2,1,4,3,3,14,5,13,50,21,2,1,31,10,8,12,12,12,62,29,7,2,2,0,Watch
2021-06-15,Tuesday,2,24,6,Monsoon,0,0,0,0,0,1,0,23.6,35.8,27.9,74.8,,0,0,0,90,32,12,8,9,142,136.0,111.0,139.0,133.14,11.08,155.0,137.07,2,1,1,1,1,2,6,1,1,2,1,5,4,4,17,6,15,57,24,2,1,35,11,10,16,13,17,69,29,9,2,1,0,Watch
2021-06-16,Wednesday,3,24,6,Monsoon,0,0,0,1,0,0,1,18.7,34.1,27.4,74.1,,0,0,0,101,27,7,11,10,146,142.0,136.0,150.0,133.57,11.35,165.0,136.14,2,1,1,1,1,2,6,1,1,2,1,6,4,4,15,5,13,51,22,2,1,46,11,9,14,15,17,65,26,9,2,1,0,Watch
2021-06-17,Thursday,4,24,6,Monsoon,0,0,0,0,0,1,0,34.1,35.8,27.5,70.1,,0,0,0,83,30,12,8,8,133,146.0,142.0,137.0,133.0,10.58,149.0,134.79,2,1,1,1,1,2,5,1,1,2,1,5,3,4,16,6,14,54,22,2,1,40,13,4,19,13,14,69,30,9,2,0,0,Normal
2021-06-18,Friday,5,24,6,Monsoon,0,0,0,0,1,0,0,20.7,34.7,26.7,82.0,,0,0,0,94,29,11,7,8,141,133.0,146.0,130.0,132.43,10.46,126.0,133.64,2,1,1,1,1,2,6,1,1,2,1,5,3,4,15,6,14,53,23,2,1,48,11,8,12,14,14,68,26,9,2,1,0,Watch
2021-06-19,Saturday,6,24,6,Monsoon,1,0,0,0,0,0,0,36.7,35.1,27.4,89.3,,0,0,0,72,34,7,9,9,122,141.0,133.0,129.0,134.0,10.8,122.0,134.71,2,1,1,1,1,2,5,1,1,2,1,5,4,4,17,7,16,59,24,2,1,39,13,8,15,13,20,61,24,10,2,1,0,Watch
2021-06-20,Sunday,7,24,6,Monsoon,1,0,0,0,0,0,0,16.7,37.8,29.2,78.8,,0,0,0,72,30,7,11,7,120,122.0,141.0,111.0,133.0,11.51,135.0,134.71,2,1,1,1,1,2,5,1,1,1,1,4,4,3,16,6,14,53,22,2,1,46,13,5,15,14,18,59,29,13,2,1,0,Watch
2021-06-21,Monday,1,25,6,Monsoon,0,0,0,0,0,0,0,35.0,35.8,28.0,80.0,,0,0,0,95,31,6,7,8,139,120.0,122.0,136.0,134.29,9.27,135.0,133.64,2,1,1,1,1,2,5,1,1,2,1,5,3,4,15,6,14,56,23,2,1,34,9,8,14,15,15,57,33,9,2,1,0,Watch
2021-06-22,Tuesday,2,25,6,Monsoon,0,0,0,0,1,1,0,28.7,31.1,23.4,81.3,,0,0,0,94,29,15,8,8,146,139.0,120.0,142.0,134.71,9.41,139.0,133.93,2,1,1,1,1,2,6,1,1,2,1,5,3,4,17,6,14,53,23,2,1,41,12,11,19,15,16,73,31,11,2,0,0,Normal
2021-06-23,Wednesday,3,25,6,Monsoon,0,0,0,1,0,0,1,31.5,33.4,27.0,78.0,,0,0,0,98,29,6,10,7,143,146.0,139.0,146.0,135.29,9.94,150.0,134.43,2,1,1,1,1,2,6,1,1,2,1,4,3,3,15,6,14,54,23,2,1,40,11,5,16,14,14,65,32,10,2,0,0,Normal
2021-06-24,Thursday,4,25,6,Monsoon,0,0,0,0,0,1,0,24.1,36.3,29.2,79.4,,0,0,0,88,31,14,8,9,141,143.0,146.0,133.0,134.86,9.52,137.0,133.93,2,1,1,1,1,2,6,1,1,2,1,5,4,4,17,6,14,56,24,2,1,43,10,4,14,13,14,58,27,9,3,1,0,Watch
2021-06-25,Friday,5,25,6,Monsoon,0,0,0,0,0,0,0,6.2,35.1,24.6,70.1,,0,0,0,86,22,9,5,7,122,141.0,143.0,141.0,136.0,9.71,130.0,134.21,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,10,42,18,1,1,44,11,8,14,12,11,39,22,8,2,1,0,Watch
2021-06-26,Saturday,6,25,6,Monsoon,1,0,0,0,1,0,0,9.8,35.7,27.8,70.9,,0,0,0,81,23,11,11,9,126,122.0,141.0,122.0,133.29,10.55,129.0,133.64,2,1,1,1,1,2,5,1,1,2,1,5,4,3,15,5,11,43,19,2,1,35,10,13,17,15,11,43,24,13,2,0,0,Normal
2021-06-27,Sunday,7,25,6,Monsoon,1,0,0,0,0,0,0,11.8,36.4,28.9,71.2,,0,0,0,71,22,7,12,8,112,126.0,122.0,120.0,133.86,10.02,111.0,133.43,2,1,1,1,1,2,4,1,1,1,1,5,4,3,14,4,10,41,17,2,1,53,10,11,12,12,11,42,23,9,1,1,0,Watch
2021-06-28,Monday,1,26,6,Monsoon,0,0,0,0,0,0,0,29.7,36.0,25.6,81.7,,0,0,0,98,34,8,7,8,147,112.0,126.0,139.0,132.71,11.83,136.0,133.5,2,1,1,1,1,2,6,1,1,2,1,5,3,4,16,7,16,61,25,2,1,39,12,9,15,16,13,69,25,8,2,2,0,Watch
2021-06-29,Tuesday,2,26,6,Monsoon,0,0,0,0,0,1,0,12.3,33.4,24.6,65.2,,0,0,0,91,26,14,7,10,138,147.0,112.0,146.0,133.86,12.73,142.0,134.29,2,1,1,1,1,2,5,1,1,2,1,6,4,4,15,5,12,49,20,1,1,42,7,6,13,14,13,53,18,10,2,2,0,Watch
2021-06-30,Wednesday,3,26,6,Monsoon,0,0,0,1,0,0,1,36.0,31.8,20.9,89.8,,0,0,0,97,38,5,13,10,153,138.0,147.0,143.0,132.71,11.92,146.0,134.0,2,2,1,1,1,2,6,1,1,2,1,6,5,4,19,7,18,67,27,2,1,46,11,6,25,18,22,87,38,10,2,0,0,Normal
2021-07-01,Thursday,4,26,7,Monsoon,0,0,0,0,0,1,0,47.2,37.2,31.1,81.9,,0,0,0,82,36,10,8,8,136,153.0,138.0,141.0,134.14,13.56,133.0,134.5,2,2,1,1,1,2,5,1,1,2,1,5,3,4,18,7,17,63,25,2,1,46,13,7,17,15,13,74,25,9,2,2,0,Watch
2021-07-02,Friday,5,26,7,Monsoon,0,0,0,0,0,0,0,24.1,31.8,24.5,80.1,,0,0,0,88,30,6,7,8,131,136.0,153.0,122.0,133.43,13.31,141.0,134.71,2,1,1,1,1,2,5,1,1,2,1,5,3,4,15,6,14,54,22,2,1,41,14,12,17,16,11,70,29,11,2,1,0,Watch
2021-07-03,Saturday,6,26,7,Monsoon,1,0,0,0,0,0,0,13.1,31.4,24.4,73.5,,0,0,0,72,23,7,11,6,113,131.0,136.0,126.0,134.71,12.56,122.0,134.0,2,1,1,1,1,2,5,1,1,1,1,4,3,3,14,5,11,42,19,2,1,36,10,7,13,13,14,41,21,11,2,2,0,Watch
2021-07-04,Sunday,7,26,7,Monsoon,1,0,0,0,0,0,0,16.1,32.8,25.3,73.7,,0,0,0,74,26,7,11,9,118,113.0,131.0,112.0,132.86,14.52,120.0,133.36,2,1,1,1,1,2,5,1,1,1,1,5,4,4,15,5,12,47,20,2,1,39,11,5,16,13,13,45,24,7,2,1,0,Watch
2021-07-05,Monday,1,27,7,Monsoon,0,0,0,0,0,0,0,20.8,32.8,23.9,83.2,,0,0,0,92,31,7,10,8,140,118.0,113.0,147.0,133.71,13.39,139.0,133.21,2,1,1,1,1,2,5,1,1,2,1,5,4,4,16,6,14,56,23,2,1,44,11,8,15,15,14,73,33,12,2,1,0,Watch
2021-07-06,Tuesday,2,27,7,Monsoon,0,0,0,0,0,1,0,10.3,33.1,25.6,70.9,,0,0,0,88,26,13,4,9,131,140.0,118.0,138.0,132.71,12.6,146.0,133.29,2,1,1,1,1,2,5,1,1,2,1,5,3,4,14,5,12,48,20,1,1,30,10,6,14,14,10,65,26,9,2,1,0,Watch
2021-07-07,Wednesday,3,27,7,Monsoon,0,0,0,1,0,0,1,28.3,33.0,24.9,81.6,,0,0,0,100,35,7,15,11,157,131.0,140.0,153.0,131.71,12.42,143.0,132.21,2,1,1,1,1,2,6,1,1,2,1,7,5,4,19,7,16,63,26,2,1,42,11,8,25,17,21,66,28,13,2,0,0,Normal
2021-07-08,Thursday,4,27,7,Monsoon,0,0,0,0,0,1,0,15.0,30.7,19.5,77.8,,0,0,0,85,30,12,9,9,136,157.0,131.0,136.0,132.29,13.43,141.0,133.21,2,1,1,1,1,2,5,1,1,2,1,5,4,4,17,6,14,54,22,2,1,42,9,7,15,15,16,69,25,8,2,1,0,Watch
2021-07-09,Friday,5,27,7,Monsoon,0,0,0,0,0,0,0,19.8,35.3,29.9,76.6,,0,0,0,84,29,8,4,7,125,136.0,157.0,131.0,132.29,13.43,122.0,132.86,2,1,1,1,1,2,5,1,1,2,1,4,3,3,14,6,14,52,22,1,1,42,11,8,18,13,12,52,30,9,2,1,0,Watch
2021-07-10,Saturday,6,27,7,Monsoon,1,0,0,0,0,0,0,25.1,33.1,26.2,83.5,,0,0,0,78,33,7,10,8,128,125.0,136.0,113.0,131.43,13.68,126.0,133.07,2,1,1,1,1,2,5,1,1,2,1,5,4,4,17,6,15,58,24,2,1,44,11,8,17,16,20,77,33,9,1,0,0,Normal
2021-07-11,Sunday,7,27,7,Monsoon,1,0,0,0,0,0,0,11.8,35.0,27.1,76.4,,0,0,0,73,30,6,11,8,120,128.0,125.0,118.0,133.57,11.65,112.0,133.21,2,1,1,1,1,2,5,1,1,1,1,5,4,4,16,6,14,53,22,2,1,42,12,8,16,13,11,55,27,6,2,1,0,Watch
2021-07-12,Monday,1,28,7,Monsoon,0,0,0,0,0,0,0,10.2,34.2,24.7,77.3,,0,0,0,93,28,7,8,8,136,120.0,128.0,140.0,133.86,11.28,147.0,133.79,2,1,1,1,1,2,5,1,1,2,1,5,3,3,14,6,13,52,21,2,1,36,12,10,15,13,14,66,20,8,2,1,0,Watch
2021-07-13,Tuesday,2,28,7,Monsoon,0,0,0,0,0,1,0,39.0,31.9,22.7,79.2,,0,0,0,90,30,11,5,8,136,136.0,120.0,131.0,133.29,11.05,138.0,133.0,2,1,1,1,1,2,5,1,1,2,1,5,3,4,15,6,14,54,22,1,1,41,9,10,17,13,16,65,18,7,2,1,0,Watch
2021-07-14,Wednesday,3,28,7,Monsoon,0,0,0,1,0,0,1,25.5,33.8,27.8,80.9,,0,0,0,96,29,6,13,9,144,136.0,136.0,157.0,134.0,11.05,153.0,132.86,2,1,1,1,1,2,6,1,1,2,1,5,4,4,16,6,14,54,23,2,1,43,11,6,18,14,13,62,28,9,2,1,0,Watch
